CountFIPS,DataCategory,DataType,HUC,OrganizationIdentifier,ReportIdentifier,ReportUnitIdentifier,ReportUnitName,State,WaDEURLAddress
31081,DETAIL,ALLOCATION,102702030304,NeDNR,2016,1,BIG BLUE,41,http://www.westernstateswater.org/Nebraska
31045,DETAIL,ALLOCATION,101402010805,NeDNR,2016,12,WHITE HAT,41,http://www.westernstateswater.org/Nebraska
31119,DETAIL,ALLOCATION,102200030107,NeDNR,2016,2,ELKHORN,41,http://www.westernstateswater.org/Nebraska
31089,DETAIL,ALLOCATION,101500070303,NeDNR,2016,9,NIOBRARA,41,http://www.westernstateswater.org/Nebraska
31031,DETAIL,ALLOCATION,101500031602,NeDNR,2016,9,NIOBRARA,41,http://www.westernstateswater.org/Nebraska
31031,DETAIL,ALLOCATION,102100060408,NeDNR,2016,5,LOUP,41,http://www.westernstateswater.org/Nebraska
31061,DETAIL,ALLOCATION,102500160203,NeDNR,2016,11,REPUBLICAN,41,http://www.westernstateswater.org/Nebraska
31131,DETAIL,ALLOCATION,102400010310,NeDNR,2016,7,MISSOURI TRIBUTARIES,41,http://www.westernstateswater.org/Nebraska
31023,DETAIL,ALLOCATION,102702010406,NeDNR,2016,1,BIG BLUE,41,http://www.westernstateswater.org/Nebraska
31031,DETAIL,ALLOCATION,101500031405,NeDNR,2016,9,NIOBRARA,41,http://www.westernstateswater.org/Nebraska
31007,DETAIL,ALLOCATION,101800090811,NeDNR,2016,10,PLATTE,41,http://www.westernstateswater.org/Nebraska
31019,DETAIL,ALLOCATION,102100040409,NeDNR,2016,5,LOUP,41,http://www.westernstateswater.org/Nebraska
31085,DETAIL,ALLOCATION,102500070301,NeDNR,2016,11,REPUBLICAN,41,http://www.westernstateswater.org/Nebraska
31067,DETAIL,ALLOCATION,102702020404,NeDNR,2016,1,BIG BLUE,41,http://www.westernstateswater.org/Nebraska
31071,DETAIL,ALLOCATION,102100070302,NeDNR,2016,5,LOUP,41,http://www.westernstateswater.org/Nebraska
31081,DETAIL,ALLOCATION,102702010101,NeDNR,2016,1,BIG BLUE,41,http://www.westernstateswater.org/Nebraska
31177,DETAIL,ALLOCATION,102300060501,NeDNR,2016,7,MISSOURI TRIBUTARIES,41,http://www.westernstateswater.org/Nebraska
31079,DETAIL,ALLOCATION,102702030401,NeDNR,2016,1,BIG BLUE,41,http://www.westernstateswater.org/Nebraska
31103,DETAIL,ALLOCATION,101500061004,NeDNR,2016,9,NIOBRARA,41,http://www.westernstateswater.org/Nebraska
31143,DETAIL,ALLOCATION,102001030501,NeDNR,2016,1,BIG BLUE,41,http://www.westernstateswater.org/Nebraska
31035,DETAIL,ALLOCATION,102702060803,NeDNR,2016,3,LITTLE BLUE,41,http://www.westernstateswater.org/Nebraska
31173,DETAIL,ALLOCATION,102200040302,NeDNR,2016,2,ELKHORN,41,http://www.westernstateswater.org/Nebraska
31021,DETAIL,ALLOCATION,102300010202,NeDNR,2016,7,MISSOURI TRIBUTARIES,41,http://www.westernstateswater.org/Nebraska
31145,DETAIL,ALLOCATION,102500070309,NeDNR,2016,11,REPUBLICAN,41,http://www.westernstateswater.org/Nebraska
31099,DETAIL,ALLOCATION,102702060201,NeDNR,2016,11,REPUBLICAN,41,http://www.westernstateswater.org/Nebraska
31141,DETAIL,ALLOCATION,102001030506,NeDNR,2016,10,PLATTE,41,http://www.westernstateswater.org/Nebraska
31025,DETAIL,ALLOCATION,102400010201,NeDNR,2016,8,NEMAHA,41,http://www.westernstateswater.org/Nebraska
31045,DETAIL,ALLOCATION,101201060501,NeDNR,2016,#N/A,,41,http://www.westernstateswater.org/Nebraska
31127,DETAIL,ALLOCATION,102400050102,NeDNR,2016,7,MISSOURI TRIBUTARIES,41,http://www.westernstateswater.org/Nebraska
31095,DETAIL,ALLOCATION,102702020303,NeDNR,2016,1,BIG BLUE,41,http://www.westernstateswater.org/Nebraska
31105,DETAIL,ALLOCATION,101900160202,NeDNR,2016,4,LODGEPOLE CREEK,41,http://www.westernstateswater.org/Nebraska
31045,DETAIL,ALLOCATION,101402010801,NeDNR,2016,12,WHITE HAT,41,http://www.westernstateswater.org/Nebraska
31019,DETAIL,ALLOCATION,102100050405,NeDNR,2016,5,LOUP,41,http://www.westernstateswater.org/Nebraska
31127,DETAIL,ALLOCATION,102400050101,NeDNR,2016,7,MISSOURI TRIBUTARIES,41,http://www.westernstateswater.org/Nebraska
31045,DETAIL,ALLOCATION,101402010601,NeDNR,2016,9,NIOBRARA,41,http://www.westernstateswater.org/Nebraska
31109,DETAIL,ALLOCATION,102002030103,NeDNR,2016,8,NEMAHA,41,http://www.westernstateswater.org/Nebraska
31049,DETAIL,ALLOCATION,101900180105,NeDNR,2016,11,REPUBLICAN,41,http://www.westernstateswater.org/Nebraska
31087,DETAIL,ALLOCATION,102500040304,NeDNR,2016,11,REPUBLICAN,41,http://www.westernstateswater.org/Nebraska
31041,DETAIL,ALLOCATION,102100050303,NeDNR,2016,5,LOUP,41,http://www.westernstateswater.org/Nebraska
31161,DETAIL,ALLOCATION,101500031303,NeDNR,2016,9,NIOBRARA,41,http://www.westernstateswater.org/Nebraska
31025,DETAIL,ALLOCATION,102400010202,NeDNR,2016,8,NEMAHA,41,http://www.westernstateswater.org/Nebraska
31163,DETAIL,ALLOCATION,102100030703,NeDNR,2016,5,LOUP,41,http://www.westernstateswater.org/Nebraska
31031,DETAIL,ALLOCATION,101500050505,NeDNR,2016,9,NIOBRARA,41,http://www.westernstateswater.org/Nebraska
31149,DETAIL,ALLOCATION,101500041308,NeDNR,2016,2,ELKHORN,41,http://www.westernstateswater.org/Nebraska
31029,DETAIL,ALLOCATION,102500050212,NeDNR,2016,11,REPUBLICAN,41,http://www.westernstateswater.org/Nebraska
31129,DETAIL,ALLOCATION,102702060509,NeDNR,2016,3,LITTLE BLUE,41,http://www.westernstateswater.org/Nebraska
31131,DETAIL,ALLOCATION,102400060301,NeDNR,2016,8,NEMAHA,41,http://www.westernstateswater.org/Nebraska
31163,DETAIL,ALLOCATION,102100030701,NeDNR,2016,5,LOUP,41,http://www.westernstateswater.org/Nebraska
31067,DETAIL,ALLOCATION,102702020403,NeDNR,2016,1,BIG BLUE,41,http://www.westernstateswater.org/Nebraska
31095,DETAIL,ALLOCATION,102702070103,NeDNR,2016,3,LITTLE BLUE,41,http://www.westernstateswater.org/Nebraska
31099,DETAIL,ALLOCATION,102001011101,NeDNR,2016,11,REPUBLICAN,41,http://www.westernstateswater.org/Nebraska
31181,DETAIL,ALLOCATION,102500160601,NeDNR,2016,11,REPUBLICAN,41,http://www.westernstateswater.org/Nebraska
31167,DETAIL,ALLOCATION,102200030208,NeDNR,2016,2,ELKHORN,41,http://www.westernstateswater.org/Nebraska
31093,DETAIL,ALLOCATION,102100030802,NeDNR,2016,5,LOUP,41,http://www.westernstateswater.org/Nebraska
31111,DETAIL,ALLOCATION,101800140805,NeDNR,2016,10,PLATTE,41,http://www.westernstateswater.org/Nebraska
31083,DETAIL,ALLOCATION,102500091002,NeDNR,2016,11,REPUBLICAN,41,http://www.westernstateswater.org/Nebraska
31181,DETAIL,ALLOCATION,102702060501,NeDNR,2016,11,REPUBLICAN,41,http://www.westernstateswater.org/Nebraska
31151,DETAIL,ALLOCATION,102702040203,NeDNR,2016,1,BIG BLUE,41,http://www.westernstateswater.org/Nebraska
31031,DETAIL,ALLOCATION,102100060409,NeDNR,2016,5,LOUP,41,http://www.westernstateswater.org/Nebraska
31147,DETAIL,ALLOCATION,102400080303,NeDNR,2016,8,NEMAHA,41,http://www.westernstateswater.org/Nebraska
31065,DETAIL,ALLOCATION,102500090302,NeDNR,2016,11,REPUBLICAN,41,http://www.westernstateswater.org/Nebraska
31085,DETAIL,ALLOCATION,102500040409,NeDNR,2016,11,REPUBLICAN,41,http://www.westernstateswater.org/Nebraska
31121,DETAIL,ALLOCATION,102001030205,NeDNR,2016,5,LOUP,41,http://www.westernstateswater.org/Nebraska
31175,DETAIL,ALLOCATION,102100070604,NeDNR,2016,5,LOUP,41,http://www.westernstateswater.org/Nebraska
31131,DETAIL,ALLOCATION,102400060302,NeDNR,2016,8,NEMAHA,41,http://www.westernstateswater.org/Nebraska
31027,DETAIL,ALLOCATION,101701011105,NeDNR,2016,7,MISSOURI TRIBUTARIES,41,http://www.westernstateswater.org/Nebraska
31023,DETAIL,ALLOCATION,102002010306,NeDNR,2016,6,LOWER PLATTE,41,http://www.westernstateswater.org/Nebraska
31103,DETAIL,ALLOCATION,101500041511,NeDNR,2016,9,NIOBRARA,41,http://www.westernstateswater.org/Nebraska
31105,DETAIL,ALLOCATION,101900150206,NeDNR,2016,10,PLATTE,41,http://www.westernstateswater.org/Nebraska
31111,DETAIL,ALLOCATION,102001010108,NeDNR,2016,5,LOUP,41,http://www.westernstateswater.org/Nebraska
31027,DETAIL,ALLOCATION,101701011101,NeDNR,2016,7,MISSOURI TRIBUTARIES,41,http://www.westernstateswater.org/Nebraska
31063,DETAIL,ALLOCATION,102500080101,NeDNR,2016,11,REPUBLICAN,41,http://www.westernstateswater.org/Nebraska
31131,DETAIL,ALLOCATION,102400060203,NeDNR,2016,8,NEMAHA,41,http://www.westernstateswater.org/Nebraska
31169,DETAIL,ALLOCATION,102702070206,NeDNR,2016,3,LITTLE BLUE,41,http://www.westernstateswater.org/Nebraska
31083,DETAIL,ALLOCATION,102500090703,NeDNR,2016,11,REPUBLICAN,41,http://www.westernstateswater.org/Nebraska
31077,DETAIL,ALLOCATION,102100070701,NeDNR,2016,5,LOUP,41,http://www.westernstateswater.org/Nebraska
31177,DETAIL,ALLOCATION,102300010610,NeDNR,2016,7,MISSOURI TRIBUTARIES,41,http://www.westernstateswater.org/Nebraska
31025,DETAIL,ALLOCATION,102002020205,NeDNR,2016,8,NEMAHA,41,http://www.westernstateswater.org/Nebraska
31155,DETAIL,ALLOCATION,102002020105,NeDNR,2016,2,ELKHORN,41,http://www.westernstateswater.org/Nebraska
31133,DETAIL,ALLOCATION,102702020604,NeDNR,2016,8,NEMAHA,41,http://www.westernstateswater.org/Nebraska
31111,DETAIL,ALLOCATION,101900180606,NeDNR,2016,11,REPUBLICAN,41,http://www.westernstateswater.org/Nebraska
31003,DETAIL,ALLOCATION,101500070802,NeDNR,2016,2,ELKHORN,41,http://www.westernstateswater.org/Nebraska
31047,DETAIL,ALLOCATION,102001010702,NeDNR,2016,10,PLATTE,41,http://www.westernstateswater.org/Nebraska
31125,DETAIL,ALLOCATION,102100090502,NeDNR,2016,5,LOUP,41,http://www.westernstateswater.org/Nebraska
31161,DETAIL,ALLOCATION,101500031206,NeDNR,2016,9,NIOBRARA,41,http://www.westernstateswater.org/Nebraska
31185,DETAIL,ALLOCATION,102702010203,NeDNR,2016,1,BIG BLUE,41,http://www.westernstateswater.org/Nebraska
31029,DETAIL,ALLOCATION,102500060609,NeDNR,2016,11,REPUBLICAN,41,http://www.westernstateswater.org/Nebraska
31123,DETAIL,ALLOCATION,101800090901,NeDNR,2016,10,PLATTE,41,http://www.westernstateswater.org/Nebraska
31019,DETAIL,ALLOCATION,102100040506,NeDNR,2016,5,LOUP,41,http://www.westernstateswater.org/Nebraska
31169,DETAIL,ALLOCATION,102702060904,NeDNR,2016,3,LITTLE BLUE,41,http://www.westernstateswater.org/Nebraska
31039,DETAIL,ALLOCATION,102200030304,NeDNR,2016,2,ELKHORN,41,http://www.westernstateswater.org/Nebraska
31059,DETAIL,ALLOCATION,102702040106,NeDNR,2016,1,BIG BLUE,41,http://www.westernstateswater.org/Nebraska
31087,DETAIL,ALLOCATION,102500040501,NeDNR,2016,11,REPUBLICAN,41,http://www.westernstateswater.org/Nebraska
31095,DETAIL,ALLOCATION,102702070105,NeDNR,2016,3,LITTLE BLUE,41,http://www.westernstateswater.org/Nebraska
31169,DETAIL,ALLOCATION,102702070203,NeDNR,2016,3,LITTLE BLUE,41,http://www.westernstateswater.org/Nebraska
31147,DETAIL,ALLOCATION,102400070305,NeDNR,2016,8,NEMAHA,41,http://www.westernstateswater.org/Nebraska
31039,DETAIL,ALLOCATION,102200040402,NeDNR,2016,2,ELKHORN,41,http://www.westernstateswater.org/Nebraska
31023,DETAIL,ALLOCATION,102702010405,NeDNR,2016,1,BIG BLUE,41,http://www.westernstateswater.org/Nebraska
31041,DETAIL,ALLOCATION,102100040208,NeDNR,2016,5,LOUP,41,http://www.westernstateswater.org/Nebraska
31131,DETAIL,ALLOCATION,102400010309,NeDNR,2016,7,MISSOURI TRIBUTARIES,41,http://www.westernstateswater.org/Nebraska
31167,DETAIL,ALLOCATION,102200030207,NeDNR,2016,2,ELKHORN,41,http://www.westernstateswater.org/Nebraska
31169,DETAIL,ALLOCATION,102702060906,NeDNR,2016,3,LITTLE BLUE,41,http://www.westernstateswater.org/Nebraska
31031,DETAIL,ALLOCATION,102100060507,NeDNR,2016,5,LOUP,41,http://www.westernstateswater.org/Nebraska
31045,DETAIL,ALLOCATION,101402010503,NeDNR,2016,12,WHITE HAT,41,http://www.westernstateswater.org/Nebraska
31163,DETAIL,ALLOCATION,102100030707,NeDNR,2016,5,LOUP,41,http://www.westernstateswater.org/Nebraska
31055,DETAIL,ALLOCATION,102300060204,NeDNR,2016,7,MISSOURI TRIBUTARIES,41,http://www.westernstateswater.org/Nebraska
31105,DETAIL,ALLOCATION,101900160104,NeDNR,2016,#N/A,,41,http://www.westernstateswater.org/Nebraska
31185,DETAIL,ALLOCATION,102702030405,NeDNR,2016,1,BIG BLUE,41,http://www.westernstateswater.org/Nebraska
31017,DETAIL,ALLOCATION,101500041306,NeDNR,2016,9,NIOBRARA,41,http://www.westernstateswater.org/Nebraska
31173,DETAIL,ALLOCATION,102200040303,NeDNR,2016,2,ELKHORN,41,http://www.westernstateswater.org/Nebraska
31087,DETAIL,ALLOCATION,102500050506,NeDNR,2016,11,REPUBLICAN,41,http://www.westernstateswater.org/Nebraska
31165,DETAIL,ALLOCATION,101402010108,NeDNR,2016,12,WHITE HAT,41,http://www.westernstateswater.org/Nebraska
31107,DETAIL,ALLOCATION,101701011001,NeDNR,2016,7,MISSOURI TRIBUTARIES,41,http://www.westernstateswater.org/Nebraska
31129,DETAIL,ALLOCATION,102500160803,NeDNR,2016,11,REPUBLICAN,41,http://www.westernstateswater.org/Nebraska
31125,DETAIL,ALLOCATION,102100090503,NeDNR,2016,5,LOUP,41,http://www.westernstateswater.org/Nebraska
31155,DETAIL,ALLOCATION,102002031001,NeDNR,2016,6,LOWER PLATTE,41,http://www.westernstateswater.org/Nebraska
31085,DETAIL,ALLOCATION,102500040405,NeDNR,2016,11,REPUBLICAN,41,http://www.westernstateswater.org/Nebraska
31003,DETAIL,ALLOCATION,102200011001,NeDNR,2016,2,ELKHORN,41,http://www.westernstateswater.org/Nebraska
31095,DETAIL,ALLOCATION,102702020502,NeDNR,2016,1,BIG BLUE,41,http://www.westernstateswater.org/Nebraska
31027,DETAIL,ALLOCATION,101701011206,NeDNR,2016,7,MISSOURI TRIBUTARIES,41,http://www.westernstateswater.org/Nebraska
31143,DETAIL,ALLOCATION,102001030404,NeDNR,2016,1,BIG BLUE,41,http://www.westernstateswater.org/Nebraska
31153,DETAIL,ALLOCATION,102002020204,NeDNR,2016,7,MISSOURI TRIBUTARIES,41,http://www.westernstateswater.org/Nebraska
31043,DETAIL,ALLOCATION,102300010303,NeDNR,2016,7,MISSOURI TRIBUTARIES,41,http://www.westernstateswater.org/Nebraska
31109,DETAIL,ALLOCATION,102002030306,NeDNR,2016,8,NEMAHA,41,http://www.westernstateswater.org/Nebraska
31107,DETAIL,ALLOCATION,101701010501,NeDNR,2016,7,MISSOURI TRIBUTARIES,41,http://www.westernstateswater.org/Nebraska
31021,DETAIL,ALLOCATION,102200040401,NeDNR,2016,7,MISSOURI TRIBUTARIES,41,http://www.westernstateswater.org/Nebraska
31079,DETAIL,ALLOCATION,102001020404,NeDNR,2016,10,PLATTE,41,http://www.westernstateswater.org/Nebraska
31147,DETAIL,ALLOCATION,102400080406,NeDNR,2016,8,NEMAHA,41,http://www.westernstateswater.org/Nebraska
31025,DETAIL,ALLOCATION,102400060201,NeDNR,2016,8,NEMAHA,41,http://www.westernstateswater.org/Nebraska
31111,DETAIL,ALLOCATION,102001010204,NeDNR,2016,10,PLATTE,41,http://www.westernstateswater.org/Nebraska
31161,DETAIL,ALLOCATION,101500031402,NeDNR,2016,9,NIOBRARA,41,http://www.westernstateswater.org/Nebraska
31115,DETAIL,ALLOCATION,102100070101,NeDNR,2016,5,LOUP,41,http://www.westernstateswater.org/Nebraska
31159,DETAIL,ALLOCATION,102702010304,NeDNR,2016,1,BIG BLUE,41,http://www.westernstateswater.org/Nebraska
31165,DETAIL,ALLOCATION,101201080105,NeDNR,2016,12,WHITE HAT,41,http://www.westernstateswater.org/Nebraska
31167,DETAIL,ALLOCATION,102200030401,NeDNR,2016,2,ELKHORN,41,http://www.westernstateswater.org/Nebraska
31183,DETAIL,ALLOCATION,102100100302,NeDNR,2016,5,LOUP,41,http://www.westernstateswater.org/Nebraska
31155,DETAIL,ALLOCATION,102002030702,NeDNR,2016,6,LOWER PLATTE,41,http://www.westernstateswater.org/Nebraska
31059,DETAIL,ALLOCATION,102702030205,NeDNR,2016,1,BIG BLUE,41,http://www.westernstateswater.org/Nebraska
31079,DETAIL,ALLOCATION,102001011106,NeDNR,2016,1,BIG BLUE,41,http://www.westernstateswater.org/Nebraska
31107,DETAIL,ALLOCATION,101500070904,NeDNR,2016,7,MISSOURI TRIBUTARIES,41,http://www.westernstateswater.org/Nebraska
31087,DETAIL,ALLOCATION,102500040503,NeDNR,2016,11,REPUBLICAN,41,http://www.westernstateswater.org/Nebraska
31131,DETAIL,ALLOCATION,102400060206,NeDNR,2016,8,NEMAHA,41,http://www.westernstateswater.org/Nebraska
31051,DETAIL,ALLOCATION,102200040207,NeDNR,2016,7,MISSOURI TRIBUTARIES,41,http://www.westernstateswater.org/Nebraska
31165,DETAIL,ALLOCATION,101800090701,NeDNR,2016,9,NIOBRARA,41,http://www.westernstateswater.org/Nebraska
31073,DETAIL,ALLOCATION,102500090503,NeDNR,2016,11,REPUBLICAN,41,http://www.westernstateswater.org/Nebraska
31063,DETAIL,ALLOCATION,102500080402,NeDNR,2016,11,REPUBLICAN,41,http://www.westernstateswater.org/Nebraska
31095,DETAIL,ALLOCATION,102702070104,NeDNR,2016,3,LITTLE BLUE,41,http://www.westernstateswater.org/Nebraska
31165,DETAIL,ALLOCATION,101402010204,NeDNR,2016,12,WHITE HAT,41,http://www.westernstateswater.org/Nebraska
31071,DETAIL,ALLOCATION,102100080603,NeDNR,2016,5,LOUP,41,http://www.westernstateswater.org/Nebraska
31097,DETAIL,ALLOCATION,102400080202,NeDNR,2016,8,NEMAHA,41,http://www.westernstateswater.org/Nebraska
31101,DETAIL,ALLOCATION,101800140402,NeDNR,2016,10,PLATTE,41,http://www.westernstateswater.org/Nebraska
31093,DETAIL,ALLOCATION,102100070704,NeDNR,2016,5,LOUP,41,http://www.westernstateswater.org/Nebraska
31123,DETAIL,ALLOCATION,101800091003,NeDNR,2016,10,PLATTE,41,http://www.westernstateswater.org/Nebraska
31139,DETAIL,ALLOCATION,102200020601,NeDNR,2016,2,ELKHORN,41,http://www.westernstateswater.org/Nebraska
31151,DETAIL,ALLOCATION,102702020202,NeDNR,2016,1,BIG BLUE,41,http://www.westernstateswater.org/Nebraska
31041,DETAIL,ALLOCATION,102100040205,NeDNR,2016,5,LOUP,41,http://www.westernstateswater.org/Nebraska
31045,DETAIL,ALLOCATION,101402010401,NeDNR,2016,12,WHITE HAT,41,http://www.westernstateswater.org/Nebraska
31089,DETAIL,ALLOCATION,101500070504,NeDNR,2016,7,MISSOURI TRIBUTARIES,41,http://www.westernstateswater.org/Nebraska
31025,DETAIL,ALLOCATION,102400010207,NeDNR,2016,7,MISSOURI TRIBUTARIES,41,http://www.westernstateswater.org/Nebraska
31157,DETAIL,ALLOCATION,101800090807,NeDNR,2016,10,PLATTE,41,http://www.westernstateswater.org/Nebraska
31179,DETAIL,ALLOCATION,102200040104,NeDNR,2016,2,ELKHORN,41,http://www.westernstateswater.org/Nebraska
31063,DETAIL,ALLOCATION,102500090105,NeDNR,2016,11,REPUBLICAN,41,http://www.westernstateswater.org/Nebraska
31133,DETAIL,ALLOCATION,102400080203,NeDNR,2016,8,NEMAHA,41,http://www.westernstateswater.org/Nebraska
31003,DETAIL,ALLOCATION,102200011103,NeDNR,2016,2,ELKHORN,41,http://www.westernstateswater.org/Nebraska
31093,DETAIL,ALLOCATION,102100030603,NeDNR,2016,5,LOUP,41,http://www.westernstateswater.org/Nebraska
31177,DETAIL,ALLOCATION,102200030906,NeDNR,2016,7,MISSOURI TRIBUTARIES,41,http://www.westernstateswater.org/Nebraska
31093,DETAIL,ALLOCATION,102100070702,NeDNR,2016,5,LOUP,41,http://www.westernstateswater.org/Nebraska
31063,DETAIL,ALLOCATION,102500080102,NeDNR,2016,11,REPUBLICAN,41,http://www.westernstateswater.org/Nebraska
31051,DETAIL,ALLOCATION,101701011301,NeDNR,2016,7,MISSOURI TRIBUTARIES,41,http://www.westernstateswater.org/Nebraska
31081,DETAIL,ALLOCATION,102702030101,NeDNR,2016,1,BIG BLUE,41,http://www.westernstateswater.org/Nebraska
31019,DETAIL,ALLOCATION,102001011002,NeDNR,2016,10,PLATTE,41,http://www.westernstateswater.org/Nebraska
31067,DETAIL,ALLOCATION,102702020502,NeDNR,2016,1,BIG BLUE,41,http://www.westernstateswater.org/Nebraska
31149,DETAIL,ALLOCATION,101500041506,NeDNR,2016,9,NIOBRARA,41,http://www.westernstateswater.org/Nebraska
31111,DETAIL,ALLOCATION,102001010408,NeDNR,2016,10,PLATTE,41,http://www.westernstateswater.org/Nebraska
31107,DETAIL,ALLOCATION,101500070604,NeDNR,2016,9,NIOBRARA,41,http://www.westernstateswater.org/Nebraska
31159,DETAIL,ALLOCATION,102702020102,NeDNR,2016,1,BIG BLUE,41,http://www.westernstateswater.org/Nebraska
31127,DETAIL,ALLOCATION,102400060402,NeDNR,2016,8,NEMAHA,41,http://www.westernstateswater.org/Nebraska
31057,DETAIL,ALLOCATION,102500021105,NeDNR,2016,11,REPUBLICAN,41,http://www.westernstateswater.org/Nebraska
31107,DETAIL,ALLOCATION,101701010902,NeDNR,2016,7,MISSOURI TRIBUTARIES,41,http://www.westernstateswater.org/Nebraska
31123,DETAIL,ALLOCATION,101800130501,NeDNR,2016,10,PLATTE,41,http://www.westernstateswater.org/Nebraska
31169,DETAIL,ALLOCATION,102702060704,NeDNR,2016,3,LITTLE BLUE,41,http://www.westernstateswater.org/Nebraska
31161,DETAIL,ALLOCATION,101500030807,NeDNR,2016,9,NIOBRARA,41,http://www.westernstateswater.org/Nebraska
31057,DETAIL,ALLOCATION,102500021104,NeDNR,2016,11,REPUBLICAN,41,http://www.westernstateswater.org/Nebraska
31125,DETAIL,ALLOCATION,102100090206,NeDNR,2016,5,LOUP,41,http://www.westernstateswater.org/Nebraska
31173,DETAIL,ALLOCATION,102300010103,NeDNR,2016,7,MISSOURI TRIBUTARIES,41,http://www.westernstateswater.org/Nebraska
31011,DETAIL,ALLOCATION,102002010201,NeDNR,2016,2,ELKHORN,41,http://www.westernstateswater.org/Nebraska
31051,DETAIL,ALLOCATION,101701011303,NeDNR,2016,7,MISSOURI TRIBUTARIES,41,http://www.westernstateswater.org/Nebraska
31027,DETAIL,ALLOCATION,101701011102,NeDNR,2016,7,MISSOURI TRIBUTARIES,41,http://www.westernstateswater.org/Nebraska
31045,DETAIL,ALLOCATION,101402010603,NeDNR,2016,12,WHITE HAT,41,http://www.westernstateswater.org/Nebraska
31031,DETAIL,ALLOCATION,101500040603,NeDNR,2016,9,NIOBRARA,41,http://www.westernstateswater.org/Nebraska
31025,DETAIL,ALLOCATION,102400010301,NeDNR,2016,7,MISSOURI TRIBUTARIES,41,http://www.westernstateswater.org/Nebraska
31011,DETAIL,ALLOCATION,102100100603,NeDNR,2016,5,LOUP,41,http://www.westernstateswater.org/Nebraska
31057,DETAIL,ALLOCATION,102500040106,NeDNR,2016,11,REPUBLICAN,41,http://www.westernstateswater.org/Nebraska
31157,DETAIL,ALLOCATION,101800090706,NeDNR,2016,10,PLATTE,41,http://www.westernstateswater.org/Nebraska
31027,DETAIL,ALLOCATION,101701011003,NeDNR,2016,7,MISSOURI TRIBUTARIES,41,http://www.westernstateswater.org/Nebraska
31151,DETAIL,ALLOCATION,102702040201,NeDNR,2016,3,LITTLE BLUE,41,http://www.westernstateswater.org/Nebraska
31023,DETAIL,ALLOCATION,102702020102,NeDNR,2016,1,BIG BLUE,41,http://www.westernstateswater.org/Nebraska
31121,DETAIL,ALLOCATION,102100090201,NeDNR,2016,5,LOUP,41,http://www.westernstateswater.org/Nebraska
31157,DETAIL,ALLOCATION,101800090604,NeDNR,2016,9,NIOBRARA,41,http://www.westernstateswater.org/Nebraska
31107,DETAIL,ALLOCATION,101500070902,NeDNR,2016,7,MISSOURI TRIBUTARIES,41,http://www.westernstateswater.org/Nebraska
31031,DETAIL,ALLOCATION,101500040802,NeDNR,2016,9,NIOBRARA,41,http://www.westernstateswater.org/Nebraska
31127,DETAIL,ALLOCATION,102400060407,NeDNR,2016,7,MISSOURI TRIBUTARIES,41,http://www.westernstateswater.org/Nebraska
31089,DETAIL,ALLOCATION,101500070505,NeDNR,2016,7,MISSOURI TRIBUTARIES,41,http://www.westernstateswater.org/Nebraska
31019,DETAIL,ALLOCATION,102100040505,NeDNR,2016,5,LOUP,41,http://www.westernstateswater.org/Nebraska
31053,DETAIL,ALLOCATION,102200030803,NeDNR,2016,2,ELKHORN,41,http://www.westernstateswater.org/Nebraska
31055,DETAIL,ALLOCATION,102300060602,NeDNR,2016,7,MISSOURI TRIBUTARIES,41,http://www.westernstateswater.org/Nebraska
31151,DETAIL,ALLOCATION,102702020205,NeDNR,2016,1,BIG BLUE,41,http://www.westernstateswater.org/Nebraska
31085,DETAIL,ALLOCATION,102500040407,NeDNR,2016,11,REPUBLICAN,41,http://www.westernstateswater.org/Nebraska
31053,DETAIL,ALLOCATION,102200031004,NeDNR,2016,7,MISSOURI TRIBUTARIES,41,http://www.westernstateswater.org/Nebraska
31109,DETAIL,ALLOCATION,102002030303,NeDNR,2016,6,LOWER PLATTE,41,http://www.westernstateswater.org/Nebraska
31177,DETAIL,ALLOCATION,102200030904,NeDNR,2016,7,MISSOURI TRIBUTARIES,41,http://www.westernstateswater.org/Nebraska
31161,DETAIL,ALLOCATION,101500031108,NeDNR,2016,9,NIOBRARA,41,http://www.westernstateswater.org/Nebraska
31181,DETAIL,ALLOCATION,102500160506,NeDNR,2016,11,REPUBLICAN,41,http://www.westernstateswater.org/Nebraska
31041,DETAIL,ALLOCATION,102100030402,NeDNR,2016,5,LOUP,41,http://www.westernstateswater.org/Nebraska
31035,DETAIL,ALLOCATION,102702030305,NeDNR,2016,1,BIG BLUE,41,http://www.westernstateswater.org/Nebraska
31137,DETAIL,ALLOCATION,102500160102,NeDNR,2016,11,REPUBLICAN,41,http://www.westernstateswater.org/Nebraska
31133,DETAIL,ALLOCATION,102702050103,NeDNR,2016,8,NEMAHA,41,http://www.westernstateswater.org/Nebraska
31035,DETAIL,ALLOCATION,102702030201,NeDNR,2016,3,LITTLE BLUE,41,http://www.westernstateswater.org/Nebraska
31109,DETAIL,ALLOCATION,102002030101,NeDNR,2016,1,BIG BLUE,41,http://www.westernstateswater.org/Nebraska
31105,DETAIL,ALLOCATION,101900170401,NeDNR,2016,4,LODGEPOLE CREEK,41,http://www.westernstateswater.org/Nebraska
31175,DETAIL,ALLOCATION,102100030503,NeDNR,2016,5,LOUP,41,http://www.westernstateswater.org/Nebraska
